VO	6/1/2002	22	2	21.49	19.26	0.78	S5	1
VO	6/2/2002	23	4	74.68	4.64	0.86	S1	1
VO	6/2/2002	23	4	74.68	4.64	0.86	S2	1
VO	6/2/2002	23	4	74.68	4.64	0.86	S3	1
VO	6/2/2002	23	4	74.68	4.64	0.86	S4	1
VO	6/2/2002	23	4	74.68	4.64	0.86	S5	0
VO	6/2/2002	24	4	8.5	20.18	0.64	S1	1
VO	6/2/2002	24	4	8.5	20.18	0.64	S2	1
VO	6/2/2002	24	4	8.5	20.18	0.64	S3	1
VO	6/2/2002	24	4	8.5	20.18	0.64	S4	0
VO	6/2/2002	24	4	8.5	20.18	0.64	S5	1
VO	6/2/2002	25	2	33.82	11.63	0.94	S1	0
VO	6/2/2002	25	2	33.82	11.63	0.94	S2	1
VO	6/2/2002	25	2	33.82	11.63	0.94	S3	0
VO	6/2/2002	25	2	33.82	11.63	0.94	S4	0
VO	6/2/2002	25	2	33.82	11.63	0.94	S5	1
VO	6/2/2002	26	5	12.38	8.22	0.08	S1	1
VO	6/2/2002	26	5	12.38	8.22	0.08	S2	1
VO	6/2/2002	26	5	12.38	8.22	0.08	S3	1
VO	6/2/2002	26	5	12.38	8.22	0.08	S4	1
VO	6/2/2002	26	5	12.38	8.22	0.08	S5	1
VO	6/2/2002	27	2	49.62	9.26	0.82	S1	0
VO	6/2/2002	27	2	49.62	9.26	0.82	S2	0
VO	6/2/2002	27	2	49.62	9.26	0.82	S3	1
VO	6/2/2002	27	2	49.62	9.26	0.82	S4	0
VO	6/2/2002	27	2	49.62	9.26	0.82	S5	1
VO	6/2/2002	28	2	42.85	3.09	0.06	S1	1
VO	6/2/2002	28	2	42.85	3.09	0.06	S2	0
VO	6/2/2002	28	2	42.85	3.09	0.06	S3	1
VO	6/2/2002	28	2	42.85	3.09	0.06	S4	0
VO	6/2/2002	28	2	42.85	3.09	0.06	S5	0
VO	6/2/2002	29	4	67.78	19.44	0.61	S1	1
VO	6/2/2002	29	4	67.78	19.44	0.61	S2	1
VO	6/2/2002	29	4	67.78	19.44	0.61	S3	0
VO	6/2/2002	29	4	67.78	19.44	0.61	S4	1
VO	6/2/2002	29	4	67.78	19.44	0.61	S5	1
VO	6/2/2002	30	3	45.63	4.85	0.99	S1	1
VO	6/2/2002	30	3	45.63	4.85	0.99	S2	1
VO	6/2/2002	30	3	45.63	4.85	0.99	S3	0
VO	6/2/2002	30	3	45.63	4.85	0.99	S4	1
VO	6/2/2002	30	3	45.63	4.85	0.99	S5	0
VO	6/2/2002	31	4	55.18	11.97	0.42	S1	1
VO	6/2/2002	31	4	55.18	11.97	0.42	S2	1
VO	6/2/2002	31	4	55.18	11.97	0.42	S3	1
VO	6/2/2002	31	4	55.18	11.97	0.42	S4	1
VO	6/2/2002	31	4	55.18	11.97	0.42	S5	0
VO	6/2/2002	32	2	86.45	9.16	0.86	S1	0
VO	6/2/2002	32	2	86.45	9.16	0.86	S2	1
VO	6/2/2002	32	2	86.45	9.16	0.86	S3	0
VO	6/2/2002	32	2	86.45	9.16	0.86	S4	1
VO	6/2/2002	32	2	86.45	9.16	0.86	S5	0
VO	6/2/2002	33	5	30.75	8.44	0.21	S1	1
VO	6/2/2002	33	5	30.75	8.44	0.21	S2	1
VO	6/2/2002	33	5	30.75	8.44	0.21	S3	1
VO	6/2/2002	33	5	30.75	8.44	0.21	S4	1
VO	6/2/2002	33	5	30.75	8.44	0.21	S5	1
VO	6/2/2002	34	3	37.37	11.02	0.91	S1	1
VO	6/2/2002	34	3	37.37	11.02	0.91	S2	0
VO	6/2/2002	34	3	37.37	11.02	0.91	S3	0
VO	6/2/2002	34	3	37.37	11.02	0.91	S4	1
VO	6/2/2002	34	3	37.37	11.02	0.91	S5	1
VO	6/3/2002	35	3	24.09	5.44	0.82	S1	1
VO	6/3/2002	35	3	24.09	5.44	0.82	S2	1
VO	6/3/2002	35	3	24.09	5.44	0.82	S3	1
VO	6/3/2002	35	3	24.09	5.44	0.82	S4	0
VO	6/3/2002	35	3	24.09	5.44	0.82	S5	0
VO	6/3/2002	36	4	42.6	3.52	0.68	S1	1
VO	6/3/2002	36	4	42.6	3.52	0.68	S2	1
VO	6/3/2002	36	4	42.6	3.52	0.68	S3	0
VO	6/3/2002	36	4	42.6	3.52	0.68	S4	1
VO	6/3/2002	36	4	42.6	3.52	0.68	S5	1
VO	6/3/2002	37	1	22.41	20.95	0.02	S1	0
VO	6/3/2002	37	1	22.41	20.95	0.02	S2	0
VO	6/3/2002	37	1	22.41	20.95	0.02	S3	0
VO	6/3/2002	37	1	22.41	20.95	0.02	S4	0
VO	6/3/2002	37	1	22.41	20.95	0.02	S5	1
VO	6/4/2002	38	3	29.03	7.17	0.7	S1	1
VO	6/4/2002	38	3	29.03	7.17	0.7	S2	0
VO	6/4/2002	38	3	29.03	7.17	0.7	S3	0
VO	6/4/2002	38	3	29.03	7.17	0.7	S4	1
VO	6/4/2002	38	3	29.03	7.17	0.7	S5	1
VO	6/4/2002	39	4	16.21	12.97	0.85	S1	0
VO	6/4/2002	39	4	16.21	12.97	0.85	S2	1
VO	6/4/2002	39	4	16.21	12.97	0.85	S3	1
VO	6/4/2002	39	4	16.21	12.97	0.85	S4	1
VO	6/4/2002	39	4	16.21	12.97	0.85	S5	1
VO	6/4/2002	40	4	41.63	10.02	0.26	S1	1
VO	6/4/2002	40	4	41.63	10.02	0.26	S2	1
VO	6/4/2002	40	4	41.63	10.02	0.26	S3	1
VO	6/4/2002	40	4	41.63	10.02	0.26	S4	1
VO	6/4/2002	40	4	41.63	10.02	0.26	S5	0
VO	6/4/2002	41	3	18.46	12.23	0.81	S1	0
VO	6/4/2002	41	3	18.46	12.23	0.81	S2	1
VO	6/4/2002	41	3	18.46	12.23	0.81	S3	1
VO	6/4/2002	41	3	18.46	12.23	0.81	S4	1
VO	6/4/2002	41	3	18.46	12.23	0.81	S5	0
VO	6/4/2002	42	3	85.74	11.39	0.46	S1	0
VO	6/4/2002	42	3	85.74	11.39	0.46	S2	1
VO	6/4/2002	42	3	85.74	11.39	0.46	S3	1
VO	6/4/2002	42	3	85.74	11.39	0.46	S4	1
VO	6/4/2002	42	3	85.74	11.39	0.46	S5	0
VO	6/4/2002	43	2	46.6	12.89	0.99	S1	1
VO	6/4/2002	43	2	46.6	12.89	0.99	S2	0
VO	6/4/2002	43	2	46.6	12.89	0.99	S3	1
VO	6/4/2002	43	2	46.6	12.89	0.99	S4	0
VO	6/4/2002	43	2	46.6	12.89	0.99	S5	0
VO	6/4/2002	44	4	22.49	22.29	0.01	S1	1
VO	6/4/2002	44	4	22.49	22.29	0.01	S2	1
VO	6/4/2002	44	4	22.49	22.29	0.01	S3	1
VO	6/4/2002	44	4	22.49	22.29	0.01	S4	0
VO	6/4/2002	44	4	22.49	22.29	0.01	S5	1
VO	6/4/2002	45	4	41.74	3.96	0.92	S1	1
VO	6/4/2002	45	4	41.74	3.96	0.92	S2	0
VO	6/4/2002	45	4	41.74	3.96	0.92	S3	1
VO	6/4/2002	45	4	41.74	3.96	0.92	S4	1
VO	6/4/2002	45	4	41.74	3.96	0.92	S5	1
VO	6/4/2002	46	3	30.89	21.1	0.77	S1	1
VO	6/4/2002	46	3	30.89	21.1	0.77	S2	0
VO	6/4/2002	46	3	30.89	21.1	0.77	S3	1
VO	6/4/2002	46	3	30.89	21.1	0.77	S4	0
VO	6/4/2002	46	3	30.89	21.1	0.77	S5	1
VO	6/4/2002	47	2	26.51	12.53	0.7	S1	0
VO	6/4/2002	47	2	26.51	12.53	0.7	S2	1
VO	6/4/2002	47	2	26.51	12.53	0.7	S3	1
VO	6/4/2002	47	2	26.51	12.53	0.7	S4	0
VO	6/4/2002	47	2	26.51	12.53	0.7	S5	0
VO	6/4/2002	48	2	74.23	8.4	0.22	S1	0
VO	6/4/2002	48	2	74.23	8.4	0.22	S2	0
VO	6/4/2002	48	2	74.23	8.4	0.22	S3	1
VO	6/4/2002	48	2	74.23	8.4	0.22	S4	0
VO	6/4/2002	48	2	74.23	8.4	0.22	S5	1
VO	6/4/2002	49	4	73.92	15.16	0.69	S1	1
VO	6/4/2002	49	4	73.92	15.16	0.69	S2	1
VO	6/4/2002	49	4	73.92	15.16	0.69	S3	1
VO	6/4/2002	49	4	73.92	15.16	0.69	S4	1
VO	6/4/2002	49	4	73.92	15.16	0.69	S5	0
VO	6/5/2002	50	5	32.57	17.85	0.52	S1	1
VO	6/5/2002	50	5	32.57	17.85	0.52	S2	1
VO	6/5/2002	50	5	32.57	17.85	0.52	S3	1
VO	6/5/2002	50	5	32.57	17.85	0.52	S4	1
VO	6/5/2002	50	5	32.57	17.85	0.52	S5	1
